Order_ID,Customer_ID,Order_Date,Product_Category,Product_Price,Quantity,Payment_Method,Delivery_Status,Customer_Age,Customer_Gender,Discount_Applied,Total_Sales,Region,Customer_Rating,Return_Status
ORD1695,CUST115,2024-11-26,Home Decor,137.0,9,Cash,Cancelled,65.0,Other,35,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1696,CUST67,2024-11-27,Groceries,127.0,6,Cash,Late,35.0,Other,49,<function <lambda> at 0x796a7ccaae60>,South,1.0,Not Returned
ORD1697,CUST40,2024-11-28,Clothing,337.0,1,Credit Card,Late,68.0,Male,6,<function <lambda> at 0x796a7ccaae60>,East,4.0,Not Returned
ORD1698,CUST124,2024-11-29,Clothing,169.0,4,Debit Card,Late,29.0,Male,12,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1699,CUST57,2024-11-30,Groceries,351.0,1,PayPal,Late,57.0,Female,14,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1700,CUST104,2024-12-01,Clothing,449.0,6,Credit Card,On Time,34.0,Female,24,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1701,CUST130,2024-12-02,Home Decor,214.0,4,Credit Card,On Time,32.0,Female,22,<function <lambda> at 0x796a7ccaae60>,North,,Not Returned
ORD1702,CUST50,2024-12-03,Electronics,231.0,3,Credit Card,Cancelled,59.0,Other,21,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1703,CUST156,2024-12-04,Home Decor,,3,Cash,Cancelled,32.0,Other,25,<function <lambda> at 0x796a7ccaae60>,East,4.0,Not Returned
ORD1704,CUST27,2024-12-05,Electronics,272.0,9,Debit Card,Late,32.0,Male,32,<function <lambda> at 0x796a7ccaae60>,South,3.0,Not Returned
ORD1705,CUST78,2024-12-06,Electronics,360.0,6,Debit Card,On Time,56.0,Male,10,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1706,CUST190,2024-12-07,Home Decor,481.0,9,PayPal,Late,30.0,Female,9,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1707,CUST46,2024-12-08,Home Decor,56.0,5,Debit Card,Cancelled,34.0,Male,24,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1708,CUST40,2024-12-09,Home Decor,379.0,2,Debit Card,Cancelled,49.0,Male,36,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1709,CUST182,2024-12-10,Home Decor,312.0,8,Credit Card,Late,26.0,Male,47,<function <lambda> at 0x796a7ccaae60>,East,-1.0,Not Returned
ORD1710,CUST24,2024-12-11,Groceries,210.0,5,Credit Card,Cancelled,57.0,Male,42,<function <lambda> at 0x796a7ccaae60>,East,4.0,Returned
ORD1711,CUST74,2024-12-12,Clothing,200.0,2,Cash,Late,37.0,Male,37,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1712,CUST34,2024-12-13,Electronics,134.0,4,Credit Card,On Time,43.0,Female,40,<function <lambda> at 0x796a7ccaae60>,East,5.0,Returned
ORD1713,CUST74,2024-12-14,Home Decor,196.0,9,Credit Card,Late,,Female,44,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1714,CUST119,2024-12-15,Home Decor,161.0,4,Credit Card,On Time,38.0,Male,23,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1715,CUST50,2024-12-16,Home Decor,430.0,4,Credit Card,On Time,35.0,Female,39,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1716,CUST156,2024-12-17,Groceries,452.0,2,Cash,Cancelled,30.0,Other,45,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1717,CUST159,2024-12-18,Home Decor,85.0,6,Credit Card,Cancelled,33.0,Male,32,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1718,CUST38,2024-12-19,Home Decor,334.0,2,PayPal,Cancelled,,Other,16,<function <lambda> at 0x796a7ccaae60>,South,4.0,Returned
ORD1719,CUST189,2024-12-20,Home Decor,237.0,7,PayPal,Late,29.0,Female,23,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1720,CUST161,2024-12-21,Clothing,131.0,3,PayPal,Late,61.0,Female,36,<function <lambda> at 0x796a7ccaae60>,South,4.0,Not Returned
ORD1721,CUST134,2024-12-22,Groceries,51.0,3,PayPal,Cancelled,55.0,Other,1,<function <lambda> at 0x796a7ccaae60>,South,4.0,Not Returned
ORD1722,CUST100,2024-12-23,Home Decor,434.0,5,Credit Card,Late,36.0,Female,31,<function <lambda> at 0x796a7ccaae60>,West,4.0,Not Returned
ORD1723,CUST51,2024-12-24,Electronics,352.0,3,PayPal,Cancelled,24.0,Male,23,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1724,CUST6,2024-12-25,Electronics,246.0,2,Credit Card,Late,52.0,Other,8,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1725,CUST155,2024-12-26,Electronics,453.0,9,Cash,On Time,65.0,Male,3,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1726,CUST42,2024-12-27,Groceries,60.0,2,PayPal,On Time,35.0,Other,16,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1727,CUST133,2024-12-28,Groceries,283.0,2,Debit Card,Cancelled,33.0,Female,16,<function <lambda> at 0x796a7ccaae60>,North,3.0,Not Returned
ORD1728,CUST24,2024-12-29,Electronics,435.0,8,PayPal,Late,56.0,Other,49,<function <lambda> at 0x796a7ccaae60>,South,4.0,Not Returned
ORD1729,CUST174,2024-12-30,Home Decor,244.0,9,PayPal,Late,21.0,Other,47,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1730,CUST180,2024-12-31,Groceries,168.0,7,Credit Card,On Time,42.0,Male,29,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1731,CUST61,2025-01-01,Electronics,445.0,3,PayPal,On Time,49.0,Female,39,<function <lambda> at 0x796a7ccaae60>,East,5.0,Not Returned
ORD1732,CUST186,2025-01-02,Electronics,69.0,9,Debit Card,Cancelled,57.0,Male,10,<function <lambda> at 0x796a7ccaae60>,South,3.0,Not Returned
ORD1733,CUST172,2025-01-03,Home Decor,310.0,3,Credit Card,On Time,30.0,Female,20,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1734,CUST94,2025-01-04,Clothing,342.0,5,Credit Card,Cancelled,62.0,Male,20,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1735,CUST82,2025-01-05,Groceries,471.0,9,Cash,On Time,34.0,Other,17,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1736,CUST89,2025-01-06,Home Decor,305.0,3,Cash,On Time,66.0,Male,28,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1737,CUST72,2025-01-07,Electronics,271.0,7,PayPal,Late,54.0,Female,23,<function <lambda> at 0x796a7ccaae60>,North,3.0,Not Returned
ORD1738,CUST105,2025-01-08,Electronics,442.0,1,Cash,On Time,23.0,Female,9,<function <lambda> at 0x796a7ccaae60>,West,1.0,Not Returned
ORD1739,CUST195,2025-01-09,Home Decor,275.0,4,Cash,On Time,36.0,Other,44,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1740,CUST149,2025-01-10,Groceries,102.0,4,Cash,Cancelled,30.0,Female,16,<function <lambda> at 0x796a7ccaae60>,West,3.0,Not Returned
ORD1741,CUST6,2025-01-11,Clothing,477.0,7,Credit Card,On Time,43.0,Male,17,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1742,CUST121,2025-01-12,Clothing,404.0,8,Credit Card,Cancelled,31.0,Other,41,<function <lambda> at 0x796a7ccaae60>,East,4.0,Returned
ORD1743,CUST91,2025-01-13,Electronics,391.0,1,Credit Card,On Time,48.0,Female,47,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1744,CUST176,2025-01-14,Groceries,413.0,5,Cash,On Time,21.0,Female,19,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1745,CUST109,2025-01-15,Clothing,329.0,7,Credit Card,Cancelled,56.0,Male,36,<function <lambda> at 0x796a7ccaae60>,South,4.0,Returned
ORD1746,CUST164,2025-01-16,Groceries,130.0,4,Cash,Late,25.0,Male,44,<function <lambda> at 0x796a7ccaae60>,West,3.0,Returned
ORD1747,CUST101,2025-01-17,Groceries,251.0,4,Credit Card,Cancelled,42.0,Other,17,<function <lambda> at 0x796a7ccaae60>,South,1.0,Not Returned
ORD1748,CUST176,2025-01-18,Electronics,207.0,4,Credit Card,Cancelled,30.0,Female,16,<function <lambda> at 0x796a7ccaae60>,East,5.0,Not Returned
ORD1749,CUST113,2025-01-19,Clothing,169.0,6,Debit Card,Cancelled,49.0,Male,8,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1750,CUST39,2025-01-20,Home Decor,108.0,7,PayPal,Late,55.0,Other,13,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1751,CUST80,2025-01-21,Electronics,264.0,2,Cash,On Time,,Female,48,<function <lambda> at 0x796a7ccaae60>,West,3.0,Not Returned
ORD1752,CUST163,2025-01-22,Clothing,177.0,5,Debit Card,Cancelled,45.0,Female,28,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1753,CUST41,2025-01-23,Clothing,273.0,4,Credit Card,Cancelled,47.0,Other,30,<function <lambda> at 0x796a7ccaae60>,East,4.0,Returned
ORD1754,CUST182,2025-01-24,Clothing,258.0,3,Cash,Late,20.0,Other,3,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1755,CUST44,2025-01-25,Clothing,419.0,7,Credit Card,Cancelled,45.0,Male,17,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1756,CUST108,2025-01-26,Clothing,164.0,6,PayPal,On Time,20.0,Female,19,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1757,CUST158,2025-01-27,Groceries,258.0,7,Debit Card,Late,62.0,Female,46,<function <lambda> at 0x796a7ccaae60>,North,5.0,Returned
ORD1758,CUST123,2025-01-28,Electronics,63.0,5,PayPal,On Time,51.0,Female,42,<function <lambda> at 0x796a7ccaae60>,East,5.0,Returned
ORD1759,CUST121,2025-01-29,Groceries,58.0,6,Debit Card,On Time,33.0,Other,43,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1760,CUST85,2025-01-30,Home Decor,89.0,5,Credit Card,Late,39.0,Male,8,<function <lambda> at 0x796a7ccaae60>,East,4.0,Returned
ORD1761,CUST7,2025-01-31,Clothing,499.0,7,PayPal,Cancelled,49.0,Female,12,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1762,CUST110,2025-02-01,Electronics,286.0,2,PayPal,On Time,55.0,Other,14,<function <lambda> at 0x796a7ccaae60>,West,1.0,Returned
ORD1763,CUST198,2025-02-02,Clothing,330.0,5,Credit Card,On Time,25.0,Female,26,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1764,CUST183,2025-02-03,Electronics,408.0,6,PayPal,On Time,25.0,Male,14,<function <lambda> at 0x796a7ccaae60>,West,3.0,Not Returned
ORD1765,CUST136,2025-02-04,Groceries,250.0,6,Cash,On Time,23.0,Female,27,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1766,CUST170,2025-02-05,Electronics,295.0,5,Debit Card,Late,31.0,Male,36,<function <lambda> at 0x796a7ccaae60>,East,5.0,Returned
ORD1767,CUST163,2025-02-06,Home Decor,327.0,7,Debit Card,Late,49.0,Male,18,<function <lambda> at 0x796a7ccaae60>,East,2.0,Returned
ORD1768,CUST38,2025-02-07,Home Decor,284.0,8,Debit Card,On Time,52.0,Female,25,<function <lambda> at 0x796a7ccaae60>,East,2.0,Returned
ORD1769,CUST183,2025-02-08,Electronics,53.0,7,Cash,Cancelled,27.0,Female,25,<function <lambda> at 0x796a7ccaae60>,West,1.0,Returned
ORD1770,CUST170,2025-02-09,Electronics,203.0,5,Debit Card,On Time,20.0,Male,24,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1771,CUST51,2025-02-10,Electronics,491.0,1,Credit Card,Cancelled,29.0,Other,25,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1772,CUST18,2025-02-11,Electronics,78.0,5,PayPal,On Time,66.0,Male,25,<function <lambda> at 0x796a7ccaae60>,West,1.0,Not Returned
ORD1773,CUST113,2025-02-12,Home Decor,158.0,2,Cash,Cancelled,48.0,Female,45,<function <lambda> at 0x796a7ccaae60>,West,3.0,Not Returned
ORD1774,CUST3,2025-02-13,Clothing,147.0,5,Debit Card,On Time,46.0,Female,27,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1775,CUST117,2025-02-14,Electronics,264.0,5,Credit Card,Cancelled,22.0,Other,48,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1776,CUST171,2025-02-15,Electronics,342.0,2,PayPal,On Time,69.0,Male,17,<function <lambda> at 0x796a7ccaae60>,East,4.0,Returned
ORD1777,CUST139,2025-02-16,Home Decor,124.0,5,PayPal,On Time,42.0,Male,31,<function <lambda> at 0x796a7ccaae60>,West,4.0,Not Returned
ORD1778,CUST66,2025-02-17,Home Decor,375.0,4,Cash,Cancelled,58.0,Male,2,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1779,CUST27,2025-02-18,Groceries,195.0,1,Cash,Late,48.0,Female,1,<function <lambda> at 0x796a7ccaae60>,North,5.0,Not Returned
ORD1780,CUST88,2025-02-19,Electronics,177.0,3,Cash,Cancelled,38.0,Male,32,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1781,CUST108,2025-02-20,Groceries,390.0,1,Credit Card,Late,37.0,Other,41,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1782,CUST100,2025-02-21,Home Decor,91.0,5,Credit Card,On Time,56.0,Female,18,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1783,CUST173,2025-02-22,Home Decor,405.0,4,Cash,Cancelled,39.0,Female,16,<function <lambda> at 0x796a7ccaae60>,South,1.0,Not Returned
ORD1784,CUST63,2025-02-23,Clothing,90.0,7,Debit Card,Cancelled,21.0,Male,43,<function <lambda> at 0x796a7ccaae60>,South,4.0,Returned
ORD1785,CUST62,2025-02-24,Electronics,471.0,5,PayPal,Cancelled,30.0,Other,32,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1786,CUST177,2025-02-25,Groceries,83.0,4,PayPal,Late,62.0,Female,11,<function <lambda> at 0x796a7ccaae60>,East,1.0,Returned
ORD1787,CUST54,2025-02-26,Home Decor,66.0,2,Credit Card,Late,59.0,Female,48,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1788,CUST97,2025-02-27,Home Decor,214.0,4,PayPal,On Time,67.0,Male,2,<function <lambda> at 0x796a7ccaae60>,North,3.0,Not Returned
ORD1789,CUST42,2025-02-28,Groceries,202.0,2,Debit Card,Late,66.0,Male,42,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1790,CUST198,2025-03-01,Clothing,427.0,8,PayPal,Late,37.0,Other,48,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1791,CUST113,2025-03-02,Home Decor,125.0,3,Credit Card,On Time,69.0,Male,25,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1792,CUST105,2025-03-03,Electronics,136.0,9,Credit Card,Cancelled,30.0,Other,34,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1793,CUST136,2025-03-04,Home Decor,166.0,4,Debit Card,Cancelled,34.0,Female,7,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1794,CUST27,2025-03-05,Electronics,411.0,6,Debit Card,On Time,53.0,Other,35,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1795,CUST97,2025-03-06,Groceries,391.0,5,PayPal,Cancelled,50.0,Other,6,<function <lambda> at 0x796a7ccaae60>,South,4.0,Returned
ORD1796,CUST81,2025-03-07,Electronics,76.0,1,PayPal,Late,18.0,Other,45,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1797,CUST47,2025-03-08,Groceries,362.0,9,Credit Card,On Time,32.0,Female,45,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1798,CUST65,2025-03-09,Electronics,336.0,1,Debit Card,On Time,30.0,Male,35,<function <lambda> at 0x796a7ccaae60>,West,3.0,Returned
ORD1799,CUST24,2025-03-10,Groceries,183.0,8,Debit Card,On Time,34.0,Female,15,<function <lambda> at 0x796a7ccaae60>,South,4.0,Not Returned
ORD1800,CUST120,2025-03-11,Electronics,268.0,9,Debit Card,Cancelled,41.0,Male,23,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1801,CUST49,2025-03-12,Clothing,217.0,9,PayPal,On Time,25.0,Other,0,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1802,CUST31,2025-03-13,Electronics,,1,Debit Card,On Time,67.0,Other,48,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1803,CUST46,2025-03-14,Electronics,317.0,2,Credit Card,On Time,44.0,Other,24,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1804,CUST160,2025-03-15,Clothing,286.0,1,Credit Card,Cancelled,62.0,Other,9,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1805,CUST13,2025-03-16,Home Decor,358.0,2,PayPal,Late,40.0,Other,15,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1806,CUST97,2025-03-17,Home Decor,443.0,8,Cash,On Time,63.0,Male,15,<function <lambda> at 0x796a7ccaae60>,East,4.0,Returned
ORD1807,CUST79,2025-03-18,Electronics,222.0,5,PayPal,Late,25.0,Male,7,<function <lambda> at 0x796a7ccaae60>,East,5.0,Not Returned
ORD1808,CUST189,2025-03-19,Clothing,450.0,7,Cash,Cancelled,25.0,Other,28,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1809,CUST59,2025-03-20,Electronics,459.0,2,Debit Card,Cancelled,43.0,Female,38,<function <lambda> at 0x796a7ccaae60>,East,4.0,Not Returned
ORD1810,CUST33,2025-03-21,Groceries,239.0,8,PayPal,Cancelled,64.0,Female,27,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1811,CUST153,2025-03-22,Groceries,171.0,6,Credit Card,Cancelled,30.0,Other,5,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1812,CUST83,2025-03-23,Electronics,95.0,8,Debit Card,Late,56.0,Male,15,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1813,CUST26,2025-03-24,Home Decor,113.0,1,Credit Card,On Time,54.0,Female,19,<function <lambda> at 0x796a7ccaae60>,West,4.0,Not Returned
ORD1814,CUST151,2025-03-25,Home Decor,179.0,1,Debit Card,Cancelled,66.0,Female,15,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1815,CUST137,2025-03-26,Electronics,359.0,7,PayPal,Cancelled,45.0,Female,6,<function <lambda> at 0x796a7ccaae60>,North,5.0,Not Returned
ORD1816,CUST66,2025-03-27,Electronics,412.0,8,Cash,Late,42.0,Other,40,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1817,CUST157,2025-03-28,Groceries,242.0,3,Debit Card,Late,33.0,Female,13,<function <lambda> at 0x796a7ccaae60>,East,4.0,Not Returned
ORD1818,CUST15,2025-03-29,Home Decor,356.0,5,Cash,Cancelled,19.0,Female,42,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1819,CUST75,2025-03-30,Electronics,230.0,1,Debit Card,On Time,35.0,Female,25,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1820,CUST176,2025-03-31,Groceries,341.0,7,Credit Card,On Time,34.0,Female,25,<function <lambda> at 0x796a7ccaae60>,North,5.0,Not Returned
ORD1821,CUST13,2025-04-01,Home Decor,420.0,5,Credit Card,Cancelled,47.0,Male,13,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1822,CUST161,2025-04-02,Clothing,331.0,8,Debit Card,Late,56.0,Other,6,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1823,CUST176,2025-04-03,Groceries,78.0,8,Cash,Cancelled,30.0,Other,32,<function <lambda> at 0x796a7ccaae60>,North,,Returned
ORD1824,CUST86,2025-04-04,Home Decor,198.0,9,PayPal,Cancelled,49.0,Male,25,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1825,CUST167,2025-04-05,Home Decor,316.0,7,PayPal,Late,67.0,Male,44,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1826,CUST67,2025-04-06,Groceries,345.0,1,Credit Card,Cancelled,46.0,Other,19,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1827,CUST52,2025-04-07,Clothing,60.0,3,PayPal,Cancelled,63.0,Female,2,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1828,CUST119,2025-04-08,Groceries,213.0,8,Credit Card,Cancelled,47.0,Female,3,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1829,CUST33,2025-04-09,Home Decor,162.0,3,PayPal,Late,35.0,Other,25,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1830,CUST97,2025-04-10,Electronics,236.0,8,Debit Card,On Time,30.0,Female,10,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1831,CUST170,2025-04-11,Electronics,344.0,1,Credit Card,On Time,60.0,Male,1,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1832,CUST135,2025-04-12,Groceries,281.0,5,Credit Card,Late,38.0,Female,13,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1833,CUST57,2025-04-13,Home Decor,276.0,4,Debit Card,On Time,47.0,Female,43,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1834,CUST12,2025-04-14,Electronics,359.0,5,Credit Card,Cancelled,38.0,Female,29,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1835,CUST28,2025-04-15,Home Decor,147.0,8,PayPal,On Time,65.0,Other,48,<function <lambda> at 0x796a7ccaae60>,East,4.0,Returned
ORD1836,CUST24,2025-04-16,Groceries,104.0,4,PayPal,Cancelled,34.0,Male,11,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1837,CUST38,2025-04-17,Electronics,160.0,4,Credit Card,On Time,57.0,Female,25,<function <lambda> at 0x796a7ccaae60>,West,4.0,Not Returned
ORD1838,CUST51,2025-04-18,Home Decor,201.0,3,PayPal,Late,36.0,Other,43,<function <lambda> at 0x796a7ccaae60>,North,5.0,Returned
ORD1839,CUST182,2025-04-19,Electronics,295.0,7,Cash,On Time,69.0,Female,32,<function <lambda> at 0x796a7ccaae60>,South,3.0,Not Returned
ORD1840,CUST111,2025-04-20,Groceries,455.0,3,Credit Card,On Time,32.0,Male,12,<function <lambda> at 0x796a7ccaae60>,East,4.0,Not Returned
ORD1841,CUST92,2025-04-21,Home Decor,118.0,3,Debit Card,On Time,26.0,Female,13,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1842,CUST147,2025-04-22,Electronics,361.0,5,Cash,Late,69.0,Male,23,<function <lambda> at 0x796a7ccaae60>,East,2.0,Returned
ORD1843,CUST3,2025-04-23,Groceries,338.0,5,Credit Card,On Time,27.0,Female,33,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1844,CUST105,2025-04-24,Electronics,299.0,6,Debit Card,Late,61.0,Male,43,<function <lambda> at 0x796a7ccaae60>,West,3.0,Not Returned
ORD1845,CUST129,2025-04-25,Electronics,85.0,8,PayPal,Cancelled,48.0,Female,25,<function <lambda> at 0x796a7ccaae60>,South,4.0,Not Returned
ORD1846,CUST136,2025-04-26,Clothing,,6,Debit Card,On Time,40.0,Male,20,<function <lambda> at 0x796a7ccaae60>,South,3.0,Not Returned
ORD1847,CUST140,2025-04-27,Clothing,197.0,1,Cash,Late,69.0,Female,27,<function <lambda> at 0x796a7ccaae60>,West,3.0,Returned
ORD1848,CUST142,2025-04-28,Groceries,276.0,8,PayPal,Late,47.0,Female,47,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1849,CUST64,2025-04-29,Clothing,,8,Credit Card,On Time,50.0,Other,35,<function <lambda> at 0x796a7ccaae60>,East,2.0,Returned
ORD1850,CUST15,2025-04-30,Groceries,386.0,9,PayPal,Cancelled,69.0,Other,39,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1851,CUST123,2025-05-01,Clothing,495.0,9,Credit Card,Late,26.0,Male,1,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1852,CUST34,2025-05-02,Electronics,414.0,2,Credit Card,On Time,64.0,Female,41,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1853,CUST186,2025-05-03,Groceries,250.0,2,Debit Card,Cancelled,18.0,Male,8,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1854,CUST24,2025-05-04,Groceries,203.0,3,Debit Card,Late,61.0,Other,22,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1855,CUST183,2025-05-05,Electronics,499.0,1,Debit Card,Late,52.0,Male,14,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1856,CUST185,2025-05-06,Groceries,122.0,4,Cash,Cancelled,28.0,Male,12,<function <lambda> at 0x796a7ccaae60>,South,1.0,Returned
ORD1857,CUST196,2025-05-07,Groceries,250.0,4,Cash,Cancelled,51.0,Other,22,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1858,CUST108,2025-05-08,Clothing,345.0,9,Debit Card,On Time,33.0,Female,16,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1859,CUST99,2025-05-09,Groceries,66.0,9,Cash,On Time,26.0,Male,47,<function <lambda> at 0x796a7ccaae60>,East,1.0,Returned
ORD1860,CUST24,2025-05-10,Home Decor,178.0,9,PayPal,Late,49.0,Other,1,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1861,CUST161,2025-05-11,Electronics,266.0,7,PayPal,Cancelled,32.0,Female,19,<function <lambda> at 0x796a7ccaae60>,West,4.0,Not Returned
ORD1862,CUST79,2025-05-12,Clothing,110.0,2,Cash,Cancelled,29.0,Other,19,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1863,CUST153,2025-05-13,Clothing,476.0,5,Cash,Cancelled,50.0,Male,45,<function <lambda> at 0x796a7ccaae60>,South,,Returned
ORD1864,CUST103,2025-05-14,Home Decor,153.0,4,PayPal,Late,62.0,Female,2,<function <lambda> at 0x796a7ccaae60>,South,3.0,Not Returned
ORD1865,CUST1,2025-05-15,Electronics,91.0,8,Credit Card,Cancelled,31.0,Female,11,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1866,CUST128,2025-05-16,Electronics,74.0,2,PayPal,Cancelled,25.0,Other,39,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1867,CUST150,2025-05-17,Clothing,88.0,6,PayPal,Late,25.0,Other,1,<function <lambda> at 0x796a7ccaae60>,West,3.0,Returned
ORD1868,CUST151,2025-05-18,Groceries,340.0,5,Cash,On Time,44.0,Other,35,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
